0.600,0.0
2.286,0.0
7.200,0.0
6.571,1.0
6.420,1.0
12.249,1.0
12.515,0.0
0.449,0.0
25.794,2.0
30.152,0.0
31.137,2.0
22.683,2.0
27.868,2.0
19.501,1.0
48.393,1.0
52.697,2.0
37.231,2.0
33.479,1.0
30.279,1.0
62.401,2.0
47.415,1.0
3.781,0.0
42.339,6.0
45.687,3.0
37.034,4.0
40.851,3.0
49.282,5.0
82.338,6.0
33.171,7.0
64.036,4.0
82.396,7.0
67.986,3.0
77.292,3.0
100.269,3.0
99.555,6.0
54.285,2.0
86.505,7.0
97.826,4.0
57.837,4.0
68.541,1.0
88.551,4.0
75.154,5.0
98.766,2.0
104.933,7.0
52.182,4.0
72.036,5.0
91.923,3.0
53.174,4.0
67.035,2.0
46.174,3.0
82.365,4.0
38.554,4.0
96.332,7.0
42.891,2.0
66.424,7.0
83.376,2.0
70.954,2.0
82.062,3.0
67.063,4.0
93.994,6.0
49.918,5.0
90.885,8.0
62.368,1.0
47.508,8.0
62.996,7.0
83.140,5.0
56.131,6.0
91.944,9.0
61.354,4.0
96.285,8.0
70.773,7.0
84.972,2.0
95.512,2.0
52.005,7.0
102.721,9.0
65.611,7.0
-2.849,0.0
87.129,6.0
73.115,3.0
108.473,9.0
71.601,6.0
42.660,6.0
54.366,4.0
64.228,6.0
94.434,8.0
106.344,9.0
64.165,7.0
43.027,7.0
88.822,8.0
107.857,7.0
41.099,7.0
88.865,2.0
41.967,8.0
46.842,5.0
117.132,8.0
1.654,0.0
47.403,7.0
99.219,3.0
58.328,8.0
60.633,5.0
95.848,5.0
83.139,3.0
115.464,6.0
-0.198,0.0
108.873,3.0
119.333,7.0
98.426,2.0
0.294,1.0
82.350,4.0
48.567,10.0
110.281,6.0
69.655,8.0
74.350,4.0
56.246,5.0
59.387,2.0
81.915,5.0
65.340,4.0
72.149,8.0
70.030,3.0
110.304,6.0
98.110,4.0
80.698,8.0
111.048,3.0
86.955,9.0
98.377,7.0
88.679,3.0
69.705,7.0
100.186,7.0
86.190,8.0
100.260,2.0
46.041,4.0
110.489,8.0
82.055,3.0
79.409,5.0
56.301,3.0
44.419,8.0
51.622,6.0
82.537,6.0
106.105,5.0
51.966,6.0
122.159,6.0
86.194,4.0
46.291,5.0
69.907,9.0
106.878,5.0
74.203,7.0
121.505,5.0
118.007,5.0
123.380,4.0
85.400,9.0
58.375,5.0
102.299,3.0
95.119,7.0
112.329,7.0
84.666,4.0
48.969,1.0
83.364,6.0
55.162,4.0
50.112,6.0
111.480,3.0
122.586,2.0
116.761,9.0
44.841,8.0
122.202,4.0
77.823,4.0
57.315,3.0
119.573,9.0
53.903,4.0
62.961,3.0
122.400,9.0
87.129,6.0
81.754,6.0
118.012,3.0
98.151,6.0
70.317,4.0
114.030,7.0
122.105,7.0
122.896,2.0
51.895,5.0
70.204,5.0
61.394,8.0
71.243,6.0
66.036,8.0
108.321,3.0
103.155,8.0
92.600,6.0
43.737,8.0
101.735,7.0
51.968,7.0
104.373,8.0
45.107,6.0
102.185,4.0
121.110,6.0
50.429,8.0
79.891,2.0
46.874,7.0
104.705,7.0
56.458,2.0
51.069,2.0
51.650,6.0
47.811,8.0
124.409,2.0
122.368,8.0
106.046,8.0
42.521,9.0
53.041,3.0
106.040,6.0
80.871,6.0
71.003,6.0
62.972,5.0
93.986,6.0
61.123,8.0
56.710,4.0
49.840,5.0
112.691,4.0
89.574,3.0
96.864,7.0
79.745,8.0
102.323,10.0
43.305,9.0
52.431,2.0
88.333,3.0
71.336,3.0
69.648,6.0
68.765,3.0
75.752,8.0
87.893,7.0
125.616,9.0
109.985,8.0
111.063,9.0
45.511,6.0
80.860,7.0
70.300,6.0
118.648,3.0
101.925,6.0
86.081,3.0
98.277,8.0
68.117,4.0
68.798,2.0
102.566,7.0
89.260,5.0
103.339,9.0
68.541,6.0
67.654,6.0
81.387,4.0
73.700,8.0
125.309,5.0
64.432,9.0
59.993,8.0
51.597,3.0
120.184,7.0
70.602,9.0
126.496,3.0
60.928,9.0
82.896,6.0
52.553,2.0
79.030,5.0
45.044,6.0
116.950,2.0
74.793,5.0
110.001,4.0
107.143,8.0
126.760,9.0
66.642,6.0
61.607,4.0
48.810,5.0
96.126,1.0
108.790,8.0
86.985,9.0
86.359,4.0
52.070,6.0
94.280,6.0
56.318,7.0
122.188,7.0
125.654,2.0
106.906,7.0
116.104,6.0
80.506,6.0
92.967,4.0
89.360,1.0
92.824,10.0
45.477,7.0
74.930,2.0
49.713,5.0
126.337,2.0
74.544,6.0
104.925,5.0
93.607,7.0
116.821,9.0
98.680,10.0
115.985,5.0
118.701,7.0
118.990,6.0
92.624,8.0
98.862,2.0
81.663,8.0
56.966,5.0
120.126,4.0
113.468,7.0
111.745,10.0
82.090,3.0
93.794,7.0
122.085,3.0
74.282,9.0
121.863,8.0
